,Audio_files , Happy , Sad , Angry , Scary,class
13142,8_audio_145.wav,0.945,0.0016,0.0074,0.0142, Happy 
13143,8_audio_145.wav,0.9648,0.0017,0.0029,0.0162, Happy 
13144,8_audio_145.wav,0.9715,0.0029,0.0014,0.0183, Happy 
13145,8_audio_145.wav,0.9704,0.0044,0.0009,0.01, Happy 
13146,8_audio_145.wav,0.9714,0.0063,0.001,0.008, Happy 
13147,8_audio_145.wav,0.9674,0.0071,0.0016,0.0058, Happy 
13148,8_audio_145.wav,0.9279,0.0197,0.0014,0.0042, Happy 
13149,8_audio_145.wav,0.9161,0.0338,0.0021,0.0358, Happy 
13150,8_audio_146.wav,0.9255,0.026,0.0036,0.0183, Happy 
13151,8_audio_146.wav,0.9518,0.0362,0.0015,0.0059, Happy 
13152,8_audio_146.wav,0.9125,0.0656,0.0009,0.0032, Happy 
13153,8_audio_146.wav,0.9609,0.038,0.0007,0.0023, Happy 
13154,8_audio_146.wav,0.9604,0.0237,0.0003,0.0021, Happy 
13155,8_audio_146.wav,0.9823,0.0178,0.0003,0.0014, Happy 
13156,8_audio_146.wav,0.983,0.019,0.0004,0.0028, Happy 
13157,8_audio_146.wav,0.9831,0.036,0.0005,0.0029, Happy 
13158,8_audio_146.wav,0.9481,0.0148,0.0006,0.0263, Happy 
13159,8_audio_146.wav,0.9377,0.0488,0.0007,0.0077, Happy 
13160,8_audio_147.wav,0.1134,0.08,0.0791,0.6951, Scary
13161,8_audio_147.wav,0.0894,0.0094,0.0527,0.6397, Scary
13162,8_audio_147.wav,0.0855,0.0103,0.0428,0.5147, Scary
13163,8_audio_147.wav,0.1337,0.008,0.0061,0.5722, Scary
13164,8_audio_147.wav,0.2389,0.0329,0.0029,0.1409, Happy 
13165,8_audio_147.wav,0.7622,0.0204,0.0023,0.0309, Happy 
13166,8_audio_147.wav,0.7466,0.027,0.0018,0.0947, Happy 
13167,8_audio_147.wav,0.4436,0.0352,0.004,0.1636, Happy 
13168,8_audio_147.wav,0.4154,0.0228,0.002,0.2533, Happy 
13169,8_audio_147.wav,0.326,0.0413,0.0014,0.0694, Happy 
13170,8_audio_148.wav,0.901,0.0068,0.0158,0.0362, Happy 
13171,8_audio_148.wav,0.9579,0.0069,0.008,0.0171, Happy 
13172,8_audio_148.wav,0.976,0.0067,0.0027,0.0059, Happy 
13173,8_audio_148.wav,0.9775,0.0067,0.0018,0.005, Happy 
13174,8_audio_148.wav,0.9832,0.0097,0.0011,0.0061, Happy 
13175,8_audio_148.wav,0.9863,0.0032,0.0009,0.0122, Happy 
13176,8_audio_148.wav,0.9897,0.0031,0.0006,0.0087, Happy 
13177,8_audio_148.wav,0.9864,0.0047,0.0007,0.008, Happy 
13178,8_audio_148.wav,0.9892,0.0079,0.001,0.0048, Happy 
13179,8_audio_148.wav,0.9812,0.0418,0.0022,0.015, Happy 
13180,8_audio_149.wav,0.1146,0.0184,0.1449,0.7492, Scary
13181,8_audio_149.wav,0.1447,0.0082,0.049,0.7527, Scary
13182,8_audio_149.wav,0.1354,0.0157,0.0093,0.6931, Scary
13183,8_audio_149.wav,0.1024,0.0582,0.0035,0.6129, Scary
13184,8_audio_149.wav,0.0219,0.0097,0.0159,0.7648, Scary
13185,8_audio_149.wav,0.02,0.015,0.0168,0.7603, Scary
13186,8_audio_149.wav,0.005,0.0029,0.0727,0.8136, Scary
13187,8_audio_149.wav,0.0056,0.0023,0.1828,0.8086, Scary
13188,8_audio_149.wav,0.0117,0.0023,0.1665,0.7066, Scary
13189,8_audio_149.wav,0.0089,0.0126,0.2552,0.1902, Angry 
13190,8_audio_15.wav,0.2783,0.2556,0.0756,0.1806, Happy 
13191,8_audio_15.wav,0.2897,0.3166,0.053,0.0929, Sad 
13192,8_audio_15.wav,0.2011,0.4151,0.0644,0.1413, Sad 
13193,8_audio_15.wav,0.1245,0.1341,0.0101,0.3108, Scary
13194,8_audio_15.wav,0.1016,0.144,0.049,0.1519, Scary
13195,8_audio_15.wav,0.0892,0.1801,0.0782,0.0802, Sad 
13196,8_audio_15.wav,0.1489,0.2529,0.0418,0.0341, Sad 
13197,8_audio_15.wav,0.1663,0.4402,0.137,0.0161, Sad 
13198,8_audio_15.wav,0.1679,0.3717,0.0501,0.0184, Sad 
13199,8_audio_15.wav,0.272,0.1352,0.0171,0.0414, Happy 
13200,8_audio_150.wav,0.0038,0.0162,0.7445,0.4233, Angry 
13201,8_audio_150.wav,0.0018,0.0023,0.7367,0.5941, Angry 
13202,8_audio_150.wav,0.0004,0.0014,0.8913,0.6481, Angry 
13203,8_audio_150.wav,0.0013,0.0009,0.5813,0.5428, Angry 
13204,8_audio_150.wav,0.0022,0.0021,0.4711,0.5327, Scary
13205,8_audio_150.wav,0.0027,0.0027,0.4313,0.4118, Angry 
13206,8_audio_150.wav,0.0031,0.0022,0.5549,0.3466, Angry 
13207,8_audio_150.wav,0.0065,0.0023,0.494,0.3842, Angry 
13208,8_audio_150.wav,0.0115,0.0044,0.3648,0.2566, Angry 
13209,8_audio_150.wav,0.044,0.0108,0.4346,0.064, Angry 
13210,8_audio_151.wav,0.0159,0.002,0.5336,0.8343, Scary
13211,8_audio_151.wav,0.0097,0.0025,0.439,0.7201, Scary
13212,8_audio_151.wav,0.0047,0.0009,0.5233,0.7335, Scary
13213,8_audio_151.wav,0.0025,0.0005,0.673,0.8583, Scary
13214,8_audio_151.wav,0.0025,0.001,0.5681,0.8573, Scary
13215,8_audio_151.wav,0.0041,0.0006,0.4481,0.8806, Scary
13216,8_audio_151.wav,0.0094,0.0012,0.2025,0.8533, Scary
13217,8_audio_151.wav,0.0211,0.0012,0.3031,0.7053, Scary
13218,8_audio_151.wav,0.0155,0.0038,0.2264,0.57, Scary
13219,8_audio_151.wav,0.0153,0.0083,0.3416,0.4868, Scary
13220,8_audio_152.wav,0.16,0.1525,0.2287,0.5366, Scary
13221,8_audio_152.wav,0.1074,0.1046,0.147,0.642, Scary
13222,8_audio_152.wav,0.0699,0.1074,0.1939,0.6853, Scary
13223,8_audio_152.wav,0.0698,0.0294,0.0364,0.4206, Scary
13224,8_audio_152.wav,0.0398,0.0056,0.0279,0.4982, Scary
13225,8_audio_152.wav,0.0703,0.0816,0.0074,0.1159, Scary
13226,8_audio_152.wav,0.1606,0.1717,0.0015,0.0928, Sad 
13227,8_audio_152.wav,0.2921,0.2395,0.0017,0.0157, Happy 
13228,8_audio_152.wav,0.3047,0.2881,0.0016,0.0146, Happy 
13229,8_audio_152.wav,0.3344,0.2803,0.0036,0.0217, Happy 
13230,8_audio_153.wav,0.3849,0.3282,0.006,0.0475, Happy 
13231,8_audio_153.wav,0.4449,0.2788,0.0029,0.0264, Happy 
13232,8_audio_153.wav,0.6053,0.1503,0.0014,0.0164, Happy 
13233,8_audio_153.wav,0.7618,0.0941,0.0006,0.0282, Happy 
13234,8_audio_153.wav,0.7765,0.3601,0.0006,0.0032, Happy 
13235,8_audio_153.wav,0.7005,0.4468,0.0012,0.0044, Happy 
13236,8_audio_153.wav,0.732,0.143,0.0008,0.0052, Happy 
13237,8_audio_153.wav,0.7931,0.055,0.0005,0.0133, Happy 
13238,8_audio_153.wav,0.6308,0.0613,0.0009,0.0325, Happy 
13239,8_audio_153.wav,0.5549,0.1409,0.0013,0.0602, Happy 
13240,8_audio_154.wav,0.721,0.026,0.6486,0.0223, Happy 
13241,8_audio_154.wav,0.8089,0.0137,0.4122,0.0323, Happy 
13242,8_audio_154.wav,0.6075,0.0737,0.2064,0.0168, Happy 
13243,8_audio_154.wav,0.2948,0.0511,0.198,0.0315, Happy 
13244,8_audio_154.wav,0.0529,0.0041,0.1099,0.4664, Scary
13245,8_audio_154.wav,0.1339,0.0676,0.1071,0.0812, Happy 
13246,8_audio_154.wav,0.1007,0.0234,0.143,0.2187, Scary
13247,8_audio_154.wav,0.102,0.0376,0.0573,0.1486, Scary
13248,8_audio_154.wav,0.0494,0.0686,0.1274,0.1976, Scary
13249,8_audio_154.wav,0.2565,0.3147,0.1209,0.0459, Sad 
13250,8_audio_155.wav,0.7526,0.0323,0.1452,0.0595, Happy 
13251,8_audio_155.wav,0.6544,0.0733,0.0411,0.0157, Happy 
13252,8_audio_155.wav,0.7067,0.03,0.0227,0.0083, Happy 
13253,8_audio_155.wav,0.846,0.0169,0.0203,0.0047, Happy 
13254,8_audio_155.wav,0.7572,0.0859,0.0319,0.0157, Happy 
13255,8_audio_155.wav,0.6088,0.0186,0.0706,0.0186, Happy 
13256,8_audio_155.wav,0.463,0.0159,0.1133,0.0093, Happy 
13257,8_audio_155.wav,0.6656,0.0597,0.1318,0.0095, Happy 
13258,8_audio_155.wav,0.5696,0.0769,0.0485,0.0162, Happy 
13259,8_audio_155.wav,0.4666,0.1621,0.026,0.0239, Happy 
13260,8_audio_156.wav,0.3692,0.0367,0.1873,0.3803, Scary
13261,8_audio_156.wav,0.4865,0.0448,0.2515,0.0522, Happy 
13262,8_audio_156.wav,0.5263,0.0492,0.0822,0.0221, Happy 
13263,8_audio_156.wav,0.1817,0.0298,0.0344,0.1244, Happy 
13264,8_audio_156.wav,0.3103,0.0132,0.029,0.1671, Happy 
13265,8_audio_156.wav,0.2349,0.0504,0.0137,0.0562, Happy 
13266,8_audio_156.wav,0.2943,0.079,0.0261,0.0318, Happy 
13267,8_audio_156.wav,0.2833,0.0562,0.0024,0.0452, Happy 
13268,8_audio_156.wav,0.2939,0.0568,0.0011,0.0297, Happy 
13269,8_audio_156.wav,0.3801,0.2455,0.0043,0.0358, Happy 
13270,8_audio_157.wav,0.222,0.1691,0.1521,0.2089, Happy 
13271,8_audio_157.wav,0.5345,0.0252,0.0209,0.0961, Happy 
13272,8_audio_157.wav,0.5412,0.02,0.0071,0.0987, Happy 
13273,8_audio_157.wav,0.4582,0.095,0.0055,0.0455, Happy 
13274,8_audio_157.wav,0.5762,0.0349,0.0077,0.03, Happy 
13275,8_audio_157.wav,0.8284,0.0346,0.0032,0.0065, Happy 
13276,8_audio_157.wav,0.9111,0.0689,0.002,0.0032, Happy 
13277,8_audio_157.wav,0.8156,0.2361,0.0026,0.004, Happy 
13278,8_audio_157.wav,0.8583,0.3458,0.0041,0.0051, Happy 
13279,8_audio_157.wav,0.5252,0.6587,0.0048,0.0077, Sad 
13280,8_audio_158.wav,0.9132,0.0222,0.0146,0.0247, Happy 
13281,8_audio_158.wav,0.9457,0.0108,0.0104,0.006, Happy 
13282,8_audio_158.wav,0.9481,0.0051,0.0039,0.0062, Happy 
13283,8_audio_158.wav,0.8796,0.0109,0.0039,0.0152, Happy 
13284,8_audio_158.wav,0.9562,0.0044,0.0018,0.0028, Happy 
13285,8_audio_158.wav,0.9847,0.0076,0.0012,0.0017, Happy 
13286,8_audio_158.wav,0.9835,0.0053,0.0023,0.0019, Happy 
13287,8_audio_158.wav,0.9855,0.0085,0.0018,0.0047, Happy 
13288,8_audio_158.wav,0.9913,0.0077,0.0008,0.0022, Happy 
13289,8_audio_158.wav,0.9874,0.0115,0.0017,0.0038, Happy 
13290,8_audio_159.wav,0.9508,0.0207,0.0199,0.033, Happy 
13291,8_audio_159.wav,0.9653,0.0156,0.0087,0.0089, Happy 
13292,8_audio_159.wav,0.9708,0.012,0.0041,0.0051, Happy 
13293,8_audio_159.wav,0.9726,0.0255,0.0034,0.0063, Happy 
13294,8_audio_159.wav,0.9472,0.0697,0.003,0.0129, Happy 
13295,8_audio_159.wav,0.8502,0.068,0.0192,0.0482, Happy 
13296,8_audio_159.wav,0.8309,0.0586,0.0313,0.0326, Happy 
13297,8_audio_159.wav,0.6478,0.0082,0.0071,0.3157, Happy 
13298,8_audio_159.wav,0.7093,0.0226,0.0023,0.1203, Happy 
13299,8_audio_159.wav,0.3519,0.0866,0.0084,0.1979, Happy 
13300,8_audio_16.wav,0.3422,0.1674,0.025,0.1412, Happy 
13301,8_audio_16.wav,0.0672,0.0594,0.0159,0.2532, Scary
13302,8_audio_16.wav,0.2297,0.3723,0.0024,0.0171, Sad 
13303,8_audio_16.wav,0.2413,0.4059,0.0014,0.0124, Sad 
13304,8_audio_16.wav,0.1297,0.5327,0.001,0.0268, Sad 
13305,8_audio_16.wav,0.1953,0.641,0.0008,0.0072, Sad 
13306,8_audio_16.wav,0.2112,0.6441,0.0007,0.004, Sad 
13307,8_audio_16.wav,0.1638,0.6072,0.0014,0.0052, Sad 
13308,8_audio_16.wav,0.511,0.3993,0.0019,0.0043, Happy 
13309,8_audio_16.wav,0.5778,0.4118,0.0015,0.0048, Happy 
13310,8_audio_160.wav,0.9592,0.0186,0.0051,0.0119, Happy 
13311,8_audio_160.wav,0.9798,0.0071,0.0019,0.0104, Happy 
13312,8_audio_160.wav,0.9848,0.0065,0.0012,0.0043, Happy 
13313,8_audio_160.wav,0.9931,0.0061,0.0008,0.002, Happy 
13314,8_audio_160.wav,0.9946,0.0062,0.0006,0.0014, Happy 
13315,8_audio_160.wav,0.9935,0.0057,0.0008,0.0012, Happy 
13316,8_audio_160.wav,0.9953,0.0049,0.0009,0.0018, Happy 
13317,8_audio_160.wav,0.9955,0.0115,0.0011,0.004, Happy 
13318,8_audio_160.wav,0.9909,0.0386,0.0009,0.0044, Happy 
13319,8_audio_160.wav,0.9864,0.039,0.0012,0.0043, Happy 
13320,8_audio_161.wav,0.1765,0.1693,0.0015,0.2105, Scary
13321,8_audio_161.wav,0.4317,0.0133,0.0007,0.1445, Happy 
13322,8_audio_161.wav,0.4522,0.0615,0.0003,0.0331, Happy 
13323,8_audio_161.wav,0.3984,0.0526,0.0004,0.0622, Happy 
13324,8_audio_161.wav,0.3729,0.295,0.0009,0.007, Happy 
13325,8_audio_161.wav,0.3971,0.2351,0.0013,0.0041, Happy 
13326,8_audio_161.wav,0.7831,0.0625,0.0005,0.0026, Happy 
13327,8_audio_161.wav,0.7482,0.0354,0.0002,0.0033, Happy 
13328,8_audio_161.wav,0.9129,0.0366,0.0003,0.0044, Happy 
13329,8_audio_161.wav,0.7522,0.0383,0.0019,0.0843, Happy 
13330,8_audio_162.wav,0.9206,0.0225,0.0036,0.0094, Happy 
13331,8_audio_162.wav,0.9671,0.0109,0.0009,0.0056, Happy 
13332,8_audio_162.wav,0.9844,0.0095,0.0001,0.0042, Happy 
13333,8_audio_162.wav,0.9885,0.0083,0.0001,0.0045, Happy 
13334,8_audio_162.wav,0.9886,0.017,0.0001,0.0016, Happy 
13335,8_audio_162.wav,0.9906,0.0129,0.0001,0.0015, Happy 
13336,8_audio_162.wav,0.9961,0.0247,0.0001,0.0012, Happy 
13337,8_audio_162.wav,0.9898,0.0178,0.0001,0.0084, Happy 
13338,8_audio_162.wav,0.9754,0.0535,0.0003,0.0024, Happy 
13339,8_audio_162.wav,0.9939,0.0367,0.0005,0.0022, Happy 
13340,8_audio_163.wav,0.8833,0.0338,0.005,0.0072, Happy 
13341,8_audio_163.wav,0.9816,0.0098,0.0009,0.0064, Happy 
13342,8_audio_163.wav,0.9676,0.0327,0.0004,0.0026, Happy 
13343,8_audio_163.wav,0.984,0.0196,0.0002,0.0014, Happy 
13344,8_audio_163.wav,0.9712,0.0256,0.0002,0.0017, Happy 
13345,8_audio_163.wav,0.9803,0.0209,0.0002,0.0016, Happy 
13346,8_audio_163.wav,0.9774,0.0333,0.0002,0.0015, Happy 
13347,8_audio_163.wav,0.9839,0.0332,0.0004,0.0044, Happy 
13348,8_audio_163.wav,0.9749,0.0535,0.0004,0.0086, Happy 
13349,8_audio_163.wav,0.9194,0.1984,0.0012,0.0149, Happy 
13350,8_audio_164.wav,0.2262,0.1075,0.1284,0.6337, Scary
13351,8_audio_164.wav,0.26,0.1265,0.0634,0.5261, Scary
13352,8_audio_164.wav,0.1715,0.0749,0.0318,0.6277, Scary
13353,8_audio_164.wav,0.1671,0.0297,0.0277,0.7771, Scary
13354,8_audio_164.wav,0.0712,0.036,0.0195,0.8402, Scary
13355,8_audio_164.wav,0.0426,0.0485,0.0123,0.8049, Scary
13356,8_audio_164.wav,0.0137,0.0305,0.0243,0.8745, Scary
13357,8_audio_164.wav,0.0149,0.0572,0.0075,0.8558, Scary
13358,8_audio_164.wav,0.0076,0.0879,0.0166,0.7172, Scary
13359,8_audio_164.wav,0.0405,0.1957,0.1223,0.0623, Sad 
13360,8_audio_165.wav,0.8881,0.0681,0.0054,0.011, Happy 
13361,8_audio_165.wav,0.9557,0.0604,0.0028,0.0035, Happy 
13362,8_audio_165.wav,0.5986,0.2461,0.0046,0.01, Happy 
13363,8_audio_165.wav,0.4972,0.0978,0.0013,0.0206, Happy 
13364,8_audio_165.wav,0.4417,0.4777,0.0003,0.0025, Sad 
13365,8_audio_165.wav,0.623,0.3076,0.0004,0.0086, Happy 
13366,8_audio_165.wav,0.6037,0.3954,0.0009,0.0053, Happy 
13367,8_audio_165.wav,0.5672,0.2504,0.0005,0.0033, Happy 
13368,8_audio_165.wav,0.7878,0.1996,0.0007,0.0061, Happy 
13369,8_audio_165.wav,0.7965,0.3358,0.001,0.0112, Happy 
13370,8_audio_166.wav,0.1583,0.4419,0.0063,0.0193, Sad 
13371,8_audio_166.wav,0.174,0.5523,0.0023,0.0129, Sad 
13372,8_audio_166.wav,0.1493,0.5351,0.0005,0.0069, Sad 
13373,8_audio_166.wav,0.2089,0.2745,0.0002,0.0051, Sad 
13374,8_audio_166.wav,0.1898,0.6118,0.0003,0.0045, Sad 
13375,8_audio_166.wav,0.1664,0.7005,0.0002,0.0023, Sad 
13376,8_audio_166.wav,0.1738,0.6814,0.0002,0.0039, Sad 
13377,8_audio_166.wav,0.3043,0.5413,0.0004,0.0008, Sad 
13378,8_audio_166.wav,0.3588,0.2574,0.0016,0.0035, Happy 
13379,8_audio_166.wav,0.8959,0.1845,0.0015,0.0015, Happy 
13380,8_audio_167.wav,0.2994,0.0804,0.0093,0.1883, Happy 
13381,8_audio_167.wav,0.1552,0.1402,0.0064,0.0863, Happy 
13382,8_audio_167.wav,0.3738,0.0868,0.0018,0.0167, Happy 
13383,8_audio_167.wav,0.6419,0.0715,0.0044,0.0104, Happy 
13384,8_audio_167.wav,0.7127,0.0442,0.0009,0.0208, Happy 
13385,8_audio_167.wav,0.6316,0.0615,0.0008,0.0291, Happy 
13386,8_audio_167.wav,0.8507,0.0735,0.0008,0.0123, Happy 
13387,8_audio_167.wav,0.8501,0.0577,0.0009,0.0122, Happy 
13388,8_audio_167.wav,0.7848,0.1067,0.0016,0.0098, Happy 
13389,8_audio_167.wav,0.7452,0.2624,0.0043,0.0297, Happy 
13390,8_audio_168.wav,0.1246,0.7024,0.0034,0.0652, Sad 
13391,8_audio_168.wav,0.149,0.7083,0.0062,0.0186, Sad 
13392,8_audio_168.wav,0.067,0.7811,0.0014,0.04, Sad 
13393,8_audio_168.wav,0.121,0.7159,0.0011,0.0217, Sad 
13394,8_audio_168.wav,0.0538,0.7566,0.0028,0.0648, Sad 
13395,8_audio_168.wav,0.0534,0.8383,0.0029,0.0287, Sad 
13396,8_audio_168.wav,0.0793,0.5346,0.0039,0.0407, Sad 
13397,8_audio_168.wav,0.1464,0.4231,0.0036,0.027, Sad 
13398,8_audio_168.wav,0.0862,0.2799,0.0046,0.0447, Sad 
13399,8_audio_168.wav,0.1895,0.5332,0.0053,0.0322, Sad 
13400,8_audio_169.wav,0.0718,0.4743,0.0015,0.0405, Sad 
13401,8_audio_169.wav,0.2482,0.2714,0.0019,0.0371, Sad 
13402,8_audio_169.wav,0.1337,0.6131,0.0003,0.0223, Sad 
13403,8_audio_169.wav,0.1863,0.7417,0.0002,0.0112, Sad 
13404,8_audio_169.wav,0.0757,0.7664,0.0001,0.0088, Sad 
13405,8_audio_169.wav,0.0733,0.8699,0.0001,0.0065, Sad 
13406,8_audio_169.wav,0.0534,0.8976,0.0003,0.0056, Sad 
13407,8_audio_169.wav,0.0953,0.8001,0.0003,0.0103, Sad 
13408,8_audio_169.wav,0.0871,0.6469,0.0011,0.0304, Sad 
13409,8_audio_169.wav,0.3276,0.4722,0.0018,0.0173, Sad 
13410,8_audio_17.wav,0.1637,0.2789,0.0081,0.0089, Sad 
13411,8_audio_17.wav,0.4025,0.415,0.0037,0.0034, Sad 
13412,8_audio_17.wav,0.1498,0.5262,0.0018,0.0025, Sad 
13413,8_audio_17.wav,0.1557,0.6764,0.002,0.0027, Sad 
13414,8_audio_17.wav,0.1233,0.7333,0.0021,0.0059, Sad 
13415,8_audio_17.wav,0.1273,0.7594,0.0013,0.0142, Sad 
13416,8_audio_17.wav,0.2314,0.6369,0.0038,0.0014, Sad 
13417,8_audio_17.wav,0.2819,0.289,0.0074,0.0052, Sad 
13418,8_audio_17.wav,0.4319,0.1374,0.0085,0.0242, Happy 
13419,8_audio_17.wav,0.4489,0.06,0.0043,0.0692, Happy 
13420,8_audio_170.wav,0.0672,0.0176,0.3603,0.8426, Scary
13421,8_audio_170.wav,0.0582,0.019,0.2088,0.56, Scary
13422,8_audio_170.wav,0.0422,0.0199,0.4031,0.6688, Scary
13423,8_audio_170.wav,0.0389,0.2333,0.4352,0.3345, Angry 
13424,8_audio_170.wav,0.0406,0.269,0.3416,0.1746, Angry 
13425,8_audio_170.wav,0.0258,0.2052,0.0837,0.2145, Scary
13426,8_audio_170.wav,0.0641,0.0221,0.066,0.2596, Scary
13427,8_audio_170.wav,0.0889,0.0226,0.0471,0.12, Scary
13428,8_audio_170.wav,0.0578,0.0416,0.0579,0.1355, Scary
13429,8_audio_170.wav,0.1492,0.1255,0.2374,0.0994, Angry 
13430,8_audio_171.wav,0.0598,0.7651,0.0658,0.1288, Sad 
13431,8_audio_171.wav,0.0759,0.6705,0.0066,0.0809, Sad 
13432,8_audio_171.wav,0.1025,0.54,0.0128,0.1537, Sad 
13433,8_audio_171.wav,0.0802,0.2087,0.0081,0.2499, Scary
13434,8_audio_171.wav,0.1199,0.433,0.002,0.092, Sad 
13435,8_audio_171.wav,0.0869,0.6515,0.0006,0.0544, Sad 
13436,8_audio_171.wav,0.0842,0.7226,0.0011,0.0163, Sad 
13437,8_audio_171.wav,0.1269,0.7524,0.0012,0.0079, Sad 
13438,8_audio_171.wav,0.0955,0.6377,0.0093,0.0353, Sad 
13439,8_audio_171.wav,0.1581,0.5969,0.0097,0.0333, Sad 
13440,8_audio_172.wav,0.0888,0.076,0.6387,0.5276, Angry 
13441,8_audio_172.wav,0.1354,0.0634,0.4504,0.2428, Angry 
13442,8_audio_172.wav,0.2328,0.1416,0.5066,0.0315, Angry 
13443,8_audio_172.wav,0.5216,0.0679,0.4209,0.0117, Happy 
13444,8_audio_172.wav,0.1317,0.1232,0.5103,0.1134, Angry 
13445,8_audio_172.wav,0.1096,0.0643,0.6303,0.2016, Angry 
13446,8_audio_172.wav,0.1303,0.0169,0.3326,0.2289, Angry 
13447,8_audio_172.wav,0.1257,0.0214,0.1119,0.4059, Scary
13448,8_audio_172.wav,0.11,0.0093,0.1816,0.5707, Scary
13449,8_audio_172.wav,0.4489,0.0149,0.1004,0.3453, Happy 
13450,8_audio_173.wav,0.0829,0.5151,0.3652,0.228, Sad 
13451,8_audio_173.wav,0.0967,0.4567,0.2362,0.0856, Sad 
13452,8_audio_173.wav,0.0719,0.4566,0.218,0.0924, Sad 
13453,8_audio_173.wav,0.0721,0.5923,0.1171,0.0424, Sad 
13454,8_audio_173.wav,0.0458,0.4193,0.0937,0.1437, Sad 
13455,8_audio_173.wav,0.0501,0.5663,0.0345,0.0406, Sad 
13456,8_audio_173.wav,0.0706,0.7223,0.0027,0.0129, Sad 
13457,8_audio_173.wav,0.0487,0.8421,0.0005,0.0081, Sad 
13458,8_audio_173.wav,0.067,0.9149,0.0004,0.0053, Sad 
13459,8_audio_173.wav,0.1183,0.9346,0.002,0.0126, Sad 
13460,8_audio_174.wav,0.0455,0.9177,0.0486,0.0603, Sad 
13461,8_audio_174.wav,0.0334,0.9142,0.0155,0.0287, Sad 
13462,8_audio_174.wav,0.0351,0.891,0.0055,0.0179, Sad 
13463,8_audio_174.wav,0.1258,0.764,0.0043,0.0049, Sad 
13464,8_audio_174.wav,0.12,0.7114,0.0033,0.0031, Sad 
13465,8_audio_174.wav,0.1375,0.6582,0.0037,0.0132, Sad 
13466,8_audio_174.wav,0.1568,0.4816,0.0027,0.014, Sad 
13467,8_audio_174.wav,0.1455,0.4299,0.0052,0.0108, Sad 
13468,8_audio_174.wav,0.1955,0.664,0.0058,0.0154, Sad 
13469,8_audio_174.wav,0.1364,0.6172,0.0072,0.021, Sad 
13470,8_audio_175.wav,0.5175,0.2863,0.0039,0.055, Happy 
13471,8_audio_175.wav,0.3223,0.4127,0.0026,0.0348, Sad 
13472,8_audio_175.wav,0.3675,0.3593,0.0017,0.0291, Happy 
13473,8_audio_175.wav,0.4152,0.3912,0.0018,0.0102, Happy 
13474,8_audio_175.wav,0.2462,0.3973,0.0011,0.0179, Sad 
13475,8_audio_175.wav,0.1903,0.3554,0.0024,0.0289, Sad 
13476,8_audio_175.wav,0.2202,0.6802,0.0029,0.0121, Sad 
13477,8_audio_175.wav,0.1156,0.6173,0.0016,0.0077, Sad 
13478,8_audio_175.wav,0.1112,0.752,0.0014,0.0081, Sad 
13479,8_audio_175.wav,0.2074,0.7993,0.0031,0.0039, Sad 
13480,8_audio_176.wav,0.3118,0.2668,0.0069,0.1433, Happy 
13481,8_audio_176.wav,0.3087,0.178,0.0016,0.0505, Happy 
13482,8_audio_176.wav,0.4856,0.1506,0.0004,0.0183, Happy 
13483,8_audio_176.wav,0.4213,0.3349,0.0007,0.008, Happy 
13484,8_audio_176.wav,0.4736,0.2757,0.0004,0.0036, Happy 
13485,8_audio_176.wav,0.385,0.2952,0.0004,0.0106, Happy 
13486,8_audio_176.wav,0.7049,0.0992,0.0002,0.0145, Happy 
13487,8_audio_176.wav,0.8113,0.0695,0.0002,0.0121, Happy 
13488,8_audio_176.wav,0.8765,0.1019,0.0002,0.009, Happy 
13489,8_audio_176.wav,0.8012,0.1974,0.0006,0.0091, Happy 
13490,8_audio_177.wav,0.1012,0.024,0.1607,0.6694, Scary
13491,8_audio_177.wav,0.1403,0.0435,0.204,0.2385, Scary
13492,8_audio_177.wav,0.2568,0.1214,0.3475,0.043, Angry 
13493,8_audio_177.wav,0.3398,0.1348,0.3464,0.0278, Angry 
13494,8_audio_177.wav,0.3931,0.1306,0.3885,0.0204, Happy 
13495,8_audio_177.wav,0.4524,0.1087,0.3547,0.0147, Happy 
13496,8_audio_177.wav,0.1376,0.0094,0.4204,0.0331, Angry 
13497,8_audio_177.wav,0.56,0.0037,0.3798,0.0005, Happy 
13498,8_audio_177.wav,0.8776,0.0029,0.2035,0.0002, Happy 
13499,8_audio_177.wav,0.9106,0.0062,0.1152,0.0005, Happy 
13500,8_audio_178.wav,0.7903,0.057,0.1107,0.2633, Happy 
13501,8_audio_178.wav,0.7415,0.0061,0.0446,0.2466, Happy 
13502,8_audio_178.wav,0.2859,0.0369,0.0405,0.4894, Scary
13503,8_audio_178.wav,0.1454,0.0276,0.0175,0.4226, Scary
13504,8_audio_178.wav,0.1383,0.0324,0.0069,0.1617, Scary
13505,8_audio_178.wav,0.1149,0.1371,0.0219,0.0591, Sad 
13506,8_audio_178.wav,0.2243,0.0221,0.0064,0.0655, Happy 
13507,8_audio_178.wav,0.1979,0.0135,0.007,0.131, Happy 
13508,8_audio_178.wav,0.472,0.267,0.0066,0.0195, Happy 
13509,8_audio_178.wav,0.5546,0.1736,0.0082,0.0165, Happy 
13510,8_audio_179.wav,0.9622,0.0134,0.003,0.0042, Happy 
13511,8_audio_179.wav,0.9858,0.0085,0.0018,0.0004, Happy 
13512,8_audio_179.wav,0.9903,0.0142,0.0008,0.0001, Happy 
13513,8_audio_179.wav,0.9947,0.009,0.0018,0.0001, Happy 
